,simulation_id,scenario,strategy,netlogo_seed,num_of_samples,num_of_robots,num_of_passengers,num_of_staff,fall_length,fall_chance,robot_persuasion_factor,max_netlogo_ticks,room_type,enable_video,param_seed,evacuation_ticks,evacuation_time,robot_actions,robot_responses,robot_contacts,success
94,adaptive-help@num-of-robots=1$num-of-staff=8_4,adaptive-help@num-of-robots=1$num-of-staff=8,HelpMatrixStrategy,1277055225,5,1,800,8,500,1,1,2000,8,False,100,315,21.09,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff']","['false', 'false', 'false']",10,True
95,adaptive-help@num-of-robots=1$num-of-staff=9_0,adaptive-help@num-of-robots=1$num-of-staff=9,HelpMatrixStrategy,-1521838956,5,1,800,9,500,1,1,2000,8,False,100,305,16.97,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],13,True
96,adaptive-help@num-of-robots=1$num-of-staff=9_1,adaptive-help@num-of-robots=1$num-of-staff=9,HelpMatrixStrategy,-1951593213,5,1,800,9,500,1,1,2000,8,False,100,270,19.38,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],6,True
97,adaptive-help@num-of-robots=1$num-of-staff=9_2,adaptive-help@num-of-robots=1$num-of-staff=9,HelpMatrixStrategy,419600195,5,1,800,9,500,1,1,2000,8,False,100,322,18.28,"['call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],16,True
98,adaptive-help@num-of-robots=1$num-of-staff=9_3,adaptive-help@num-of-robots=1$num-of-staff=9,HelpMatrixStrategy,-825980112,5,1,800,9,500,1,1,2000,8,False,100,276,19.63,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],9,True
99,adaptive-help@num-of-robots=1$num-of-staff=9_4,adaptive-help@num-of-robots=1$num-of-staff=9,HelpMatrixStrategy,1277055225,5,1,800,9,500,1,1,2000,8,False,100,318,16.96,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],9,True
100,adaptive-help@num-of-robots=2$num-of-staff=0_0,adaptive-help@num-of-robots=2$num-of-staff=0,HelpMatrixStrategy,-1521838956,5,2,800,0,500,1,1,2000,8,False,100,524,23.3,"['call-staff', 'call-staff']",[],2,True
101,adaptive-help@num-of-robots=2$num-of-staff=0_1,adaptive-help@num-of-robots=2$num-of-staff=0,HelpMatrixStrategy,-1951593213,5,2,800,0,500,1,1,2000,8,False,100,559,19.09,"['call-staff', 'call-staff']",[],2,True
102,adaptive-help@num-of-robots=2$num-of-staff=0_2,adaptive-help@num-of-robots=2$num-of-staff=0,HelpMatrixStrategy,419600195,5,2,800,0,500,1,1,2000,8,False,100,564,22.22,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],5,True
103,adaptive-help@num-of-robots=2$num-of-staff=0_3,adaptive-help@num-of-robots=2$num-of-staff=0,HelpMatrixStrategy,-825980112,5,2,800,0,500,1,1,2000,8,False,100,1035,87.52,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
104,adaptive-help@num-of-robots=2$num-of-staff=0_4,adaptive-help@num-of-robots=2$num-of-staff=0,HelpMatrixStrategy,1277055225,5,2,800,0,500,1,1,2000,8,False,100,544,19.88,"['call-staff', 'call-staff']",[],2,True
105,adaptive-help@num-of-robots=2$num-of-staff=1_0,adaptive-help@num-of-robots=2$num-of-staff=1,HelpMatrixStrategy,-1521838956,5,2,800,1,500,1,1,2000,8,False,100,435,19.55,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
106,adaptive-help@num-of-robots=2$num-of-staff=1_1,adaptive-help@num-of-robots=2$num-of-staff=1,HelpMatrixStrategy,-1951593213,5,2,800,1,500,1,1,2000,8,False,100,296,17.82,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help']",['true'],8,True
107,adaptive-help@num-of-robots=2$num-of-staff=1_2,adaptive-help@num-of-robots=2$num-of-staff=1,HelpMatrixStrategy,419600195,5,2,800,1,500,1,1,2000,8,False,100,267,14.37,"['call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff']",['false'],5,True
108,adaptive-help@num-of-robots=2$num-of-staff=1_3,adaptive-help@num-of-robots=2$num-of-staff=1,HelpMatrixStrategy,-825980112,5,2,800,1,500,1,1,2000,8,False,100,381,22.2,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],8,True
109,adaptive-help@num-of-robots=2$num-of-staff=1_4,adaptive-help@num-of-robots=2$num-of-staff=1,HelpMatrixStrategy,1277055225,5,2,800,1,500,1,1,2000,8,False,100,546,19.67,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
110,adaptive-help@num-of-robots=2$num-of-staff=2_0,adaptive-help@num-of-robots=2$num-of-staff=2,HelpMatrixStrategy,-1521838956,5,2,800,2,500,1,1,2000,8,False,100,393,24.37,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
111,adaptive-help@num-of-robots=2$num-of-staff=2_1,adaptive-help@num-of-robots=2$num-of-staff=2,HelpMatrixStrategy,-1951593213,5,2,800,2,500,1,1,2000,8,False,100,310,16.34,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],10,True
112,adaptive-help@num-of-robots=2$num-of-staff=2_2,adaptive-help@num-of-robots=2$num-of-staff=2,HelpMatrixStrategy,419600195,5,2,800,2,500,1,1,2000,8,False,100,431,19.14,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
113,adaptive-help@num-of-robots=2$num-of-staff=2_3,adaptive-help@num-of-robots=2$num-of-staff=2,HelpMatrixStrategy,-825980112,5,2,800,2,500,1,1,2000,8,False,100,259,19.52,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],18,True
114,adaptive-help@num-of-robots=2$num-of-staff=2_4,adaptive-help@num-of-robots=2$num-of-staff=2,HelpMatrixStrategy,1277055225,5,2,800,2,500,1,1,2000,8,False,100,376,21.55,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],14,True
115,adaptive-help@num-of-robots=2$num-of-staff=3_0,adaptive-help@num-of-robots=2$num-of-staff=3,HelpMatrixStrategy,-1521838956,5,2,800,3,500,1,1,2000,8,False,100,571,21.78,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],16,True
116,adaptive-help@num-of-robots=2$num-of-staff=3_1,adaptive-help@num-of-robots=2$num-of-staff=3,HelpMatrixStrategy,-1951593213,5,2,800,3,500,1,1,2000,8,False,100,560,20.54,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],9,True
117,adaptive-help@num-of-robots=2$num-of-staff=3_2,adaptive-help@num-of-robots=2$num-of-staff=3,HelpMatrixStrategy,419600195,5,2,800,3,500,1,1,2000,8,False,100,310,21.09,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],10,True
118,adaptive-help@num-of-robots=2$num-of-staff=3_3,adaptive-help@num-of-robots=2$num-of-staff=3,HelpMatrixStrategy,-825980112,5,2,800,3,500,1,1,2000,8,False,100,322,17.04,"['call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],10,True
119,adaptive-help@num-of-robots=2$num-of-staff=3_4,adaptive-help@num-of-robots=2$num-of-staff=3,HelpMatrixStrategy,1277055225,5,2,800,3,500,1,1,2000,8,False,100,550,19.1,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],13,True
120,adaptive-help@num-of-robots=2$num-of-staff=4_0,adaptive-help@num-of-robots=2$num-of-staff=4,HelpMatrixStrategy,-1521838956,5,2,800,4,500,1,1,2000,8,False,100,325,19.4,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],6,True
121,adaptive-help@num-of-robots=2$num-of-staff=4_1,adaptive-help@num-of-robots=2$num-of-staff=4,HelpMatrixStrategy,-1951593213,5,2,800,4,500,1,1,2000,8,False,100,360,15.28,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],8,True
122,adaptive-help@num-of-robots=2$num-of-staff=4_2,adaptive-help@num-of-robots=2$num-of-staff=4,HelpMatrixStrategy,419600195,5,2,800,4,500,1,1,2000,8,False,100,318,22.63,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']","['false', 'false']",17,True
123,adaptive-help@num-of-robots=2$num-of-staff=4_3,adaptive-help@num-of-robots=2$num-of-staff=4,HelpMatrixStrategy,-825980112,5,2,800,4,500,1,1,2000,8,False,100,383,17.93,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],20,True
124,adaptive-help@num-of-robots=2$num-of-staff=4_4,adaptive-help@num-of-robots=2$num-of-staff=4,HelpMatrixStrategy,1277055225,5,2,800,4,500,1,1,2000,8,False,100,372,23.45,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],20,True
125,adaptive-help@num-of-robots=2$num-of-staff=5_0,adaptive-help@num-of-robots=2$num-of-staff=5,HelpMatrixStrategy,-1521838956,5,2,800,5,500,1,1,2000,8,False,100,322,16.62,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],6,True
126,adaptive-help@num-of-robots=2$num-of-staff=5_1,adaptive-help@num-of-robots=2$num-of-staff=5,HelpMatrixStrategy,-1951593213,5,2,800,5,500,1,1,2000,8,False,100,560,20.49,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],11,True
127,adaptive-help@num-of-robots=2$num-of-staff=5_2,adaptive-help@num-of-robots=2$num-of-staff=5,HelpMatrixStrategy,419600195,5,2,800,5,500,1,1,2000,8,False,100,530,18.18,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff']",['false'],9,True
128,adaptive-help@num-of-robots=2$num-of-staff=5_3,adaptive-help@num-of-robots=2$num-of-staff=5,HelpMatrixStrategy,-825980112,5,2,800,5,500,1,1,2000,8,False,100,710,27.58,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],16,True
129,adaptive-help@num-of-robots=2$num-of-staff=5_4,adaptive-help@num-of-robots=2$num-of-staff=5,HelpMatrixStrategy,1277055225,5,2,800,5,500,1,1,2000,8,False,100,759,24.62,"['call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],6,True
130,adaptive-help@num-of-robots=2$num-of-staff=6_0,adaptive-help@num-of-robots=2$num-of-staff=6,HelpMatrixStrategy,-1521838956,5,2,800,6,500,1,1,2000,8,False,100,535,25.3,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],7,True
131,adaptive-help@num-of-robots=2$num-of-staff=6_1,adaptive-help@num-of-robots=2$num-of-staff=6,HelpMatrixStrategy,-1951593213,5,2,800,6,500,1,1,2000,8,False,100,661,31.43,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],19,True
132,adaptive-help@num-of-robots=2$num-of-staff=6_2,adaptive-help@num-of-robots=2$num-of-staff=6,HelpMatrixStrategy,419600195,5,2,800,6,500,1,1,2000,8,False,100,538,20.3,"['call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff']","['false', 'false', 'false']",12,True
133,adaptive-help@num-of-robots=2$num-of-staff=6_3,adaptive-help@num-of-robots=2$num-of-staff=6,HelpMatrixStrategy,-825980112,5,2,800,6,500,1,1,2000,8,False,100,556,18.73,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],10,True
134,adaptive-help@num-of-robots=2$num-of-staff=6_4,adaptive-help@num-of-robots=2$num-of-staff=6,HelpMatrixStrategy,1277055225,5,2,800,6,500,1,1,2000,8,False,100,556,23.7,"['call-staff', 'call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']","['false', 'false']",11,True
135,adaptive-help@num-of-robots=2$num-of-staff=7_0,adaptive-help@num-of-robots=2$num-of-staff=7,HelpMatrixStrategy,-1521838956,5,2,800,7,500,1,1,2000,8,False,100,360,20.46,"['ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['true'],16,True
136,adaptive-help@num-of-robots=2$num-of-staff=7_1,adaptive-help@num-of-robots=2$num-of-staff=7,HelpMatrixStrategy,-1951593213,5,2,800,7,500,1,1,2000,8,False,100,376,20.36,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],14,True
137,adaptive-help@num-of-robots=2$num-of-staff=7_2,adaptive-help@num-of-robots=2$num-of-staff=7,HelpMatrixStrategy,419600195,5,2,800,7,500,1,1,2000,8,False,100,267,15.75,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],14,True
138,adaptive-help@num-of-robots=2$num-of-staff=7_3,adaptive-help@num-of-robots=2$num-of-staff=7,HelpMatrixStrategy,-825980112,5,2,800,7,500,1,1,2000,8,False,100,573,21.17,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff']","['true', 'false']",11,True
139,adaptive-help@num-of-robots=2$num-of-staff=7_4,adaptive-help@num-of-robots=2$num-of-staff=7,HelpMatrixStrategy,1277055225,5,2,800,7,500,1,1,2000,8,False,100,367,17.91,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],17,True
140,adaptive-help@num-of-robots=2$num-of-staff=8_0,adaptive-help@num-of-robots=2$num-of-staff=8,HelpMatrixStrategy,-1521838956,5,2,800,8,500,1,1,2000,8,False,100,569,17.64,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],7,True
141,adaptive-help@num-of-robots=2$num-of-staff=8_1,adaptive-help@num-of-robots=2$num-of-staff=8,HelpMatrixStrategy,-1951593213,5,2,800,8,500,1,1,2000,8,False,100,570,22.94,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],19,True
142,adaptive-help@num-of-robots=2$num-of-staff=8_2,adaptive-help@num-of-robots=2$num-of-staff=8,HelpMatrixStrategy,419600195,5,2,800,8,500,1,1,2000,8,False,100,548,21.75,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']","['false', 'false']",9,True
143,adaptive-help@num-of-robots=2$num-of-staff=8_3,adaptive-help@num-of-robots=2$num-of-staff=8,HelpMatrixStrategy,-825980112,5,2,800,8,500,1,1,2000,8,False,100,273,20.36,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],12,True
144,adaptive-help@num-of-robots=2$num-of-staff=8_4,adaptive-help@num-of-robots=2$num-of-staff=8,HelpMatrixStrategy,1277055225,5,2,800,8,500,1,1,2000,8,False,100,320,15.81,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff']",['false'],5,True
145,adaptive-help@num-of-robots=2$num-of-staff=9_0,adaptive-help@num-of-robots=2$num-of-staff=9,HelpMatrixStrategy,-1521838956,5,2,800,9,500,1,1,2000,8,False,100,307,21.21,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['true'],10,True
146,adaptive-help@num-of-robots=2$num-of-staff=9_1,adaptive-help@num-of-robots=2$num-of-staff=9,HelpMatrixStrategy,-1951593213,5,2,800,9,500,1,1,2000,8,False,100,440,16.64,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']","['true', 'false']",16,True
147,adaptive-help@num-of-robots=2$num-of-staff=9_2,adaptive-help@num-of-robots=2$num-of-staff=9,HelpMatrixStrategy,419600195,5,2,800,9,500,1,1,2000,8,False,100,361,17.19,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],10,True
148,adaptive-help@num-of-robots=2$num-of-staff=9_3,adaptive-help@num-of-robots=2$num-of-staff=9,HelpMatrixStrategy,-825980112,5,2,800,9,500,1,1,2000,8,False,100,556,20.98,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help']",['true'],5,True
149,adaptive-help@num-of-robots=2$num-of-staff=9_4,adaptive-help@num-of-robots=2$num-of-staff=9,HelpMatrixStrategy,1277055225,5,2,800,9,500,1,1,2000,8,False,100,548,26.82,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],13,True
150,adaptive-help@num-of-robots=3$num-of-staff=0_0,adaptive-help@num-of-robots=3$num-of-staff=0,HelpMatrixStrategy,-1521838956,5,3,800,0,500,1,1,2000,8,False,100,578,20.67,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],5,True
151,adaptive-help@num-of-robots=3$num-of-staff=0_1,adaptive-help@num-of-robots=3$num-of-staff=0,HelpMatrixStrategy,-1951593213,5,3,800,0,500,1,1,2000,8,False,100,1017,54.94,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],5,True
152,adaptive-help@num-of-robots=3$num-of-staff=0_2,adaptive-help@num-of-robots=3$num-of-staff=0,HelpMatrixStrategy,419600195,5,3,800,0,500,1,1,2000,8,False,100,567,20.12,"['call-staff', 'call-staff', 'call-staff']",[],3,True
153,adaptive-help@num-of-robots=3$num-of-staff=0_3,adaptive-help@num-of-robots=3$num-of-staff=0,HelpMatrixStrategy,-825980112,5,3,800,0,500,1,1,2000,8,False,100,535,17.32,"['call-staff', 'call-staff']",[],2,True
154,adaptive-help@num-of-robots=3$num-of-staff=0_4,adaptive-help@num-of-robots=3$num-of-staff=0,HelpMatrixStrategy,1277055225,5,3,800,0,500,1,1,2000,8,False,100,1071,41.62,"['call-staff', 'call-staff', 'call-staff']",[],3,True
155,adaptive-help@num-of-robots=3$num-of-staff=1_0,adaptive-help@num-of-robots=3$num-of-staff=1,HelpMatrixStrategy,-1521838956,5,3,800,1,500,1,1,2000,8,False,100,294,14.6,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],8,True
156,adaptive-help@num-of-robots=3$num-of-staff=1_1,adaptive-help@num-of-robots=3$num-of-staff=1,HelpMatrixStrategy,-1951593213,5,3,800,1,500,1,1,2000,8,False,100,430,17.38,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
157,adaptive-help@num-of-robots=3$num-of-staff=1_2,adaptive-help@num-of-robots=3$num-of-staff=1,HelpMatrixStrategy,419600195,5,3,800,1,500,1,1,2000,8,False,100,294,16.33,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],7,True
158,adaptive-help@num-of-robots=3$num-of-staff=1_3,adaptive-help@num-of-robots=3$num-of-staff=1,HelpMatrixStrategy,-825980112,5,3,800,1,500,1,1,2000,8,False,100,320,14.02,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
159,adaptive-help@num-of-robots=3$num-of-staff=1_4,adaptive-help@num-of-robots=3$num-of-staff=1,HelpMatrixStrategy,1277055225,5,3,800,1,500,1,1,2000,8,False,100,616,63.53,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],12,True
160,adaptive-help@num-of-robots=3$num-of-staff=2_0,adaptive-help@num-of-robots=3$num-of-staff=2,HelpMatrixStrategy,-1521838956,5,3,800,2,500,1,1,2000,8,False,100,259,14.99,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff']",['false'],13,True
161,adaptive-help@num-of-robots=3$num-of-staff=2_1,adaptive-help@num-of-robots=3$num-of-staff=2,HelpMatrixStrategy,-1951593213,5,3,800,2,500,1,1,2000,8,False,100,561,17.86,"['ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],14,True
162,adaptive-help@num-of-robots=3$num-of-staff=2_2,adaptive-help@num-of-robots=3$num-of-staff=2,HelpMatrixStrategy,419600195,5,3,800,2,500,1,1,2000,8,False,100,270,17.69,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],11,True
163,adaptive-help@num-of-robots=3$num-of-staff=2_3,adaptive-help@num-of-robots=3$num-of-staff=2,HelpMatrixStrategy,-825980112,5,3,800,2,500,1,1,2000,8,False,100,266,21.33,"['ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['false'],15,True
164,adaptive-help@num-of-robots=3$num-of-staff=2_4,adaptive-help@num-of-robots=3$num-of-staff=2,HelpMatrixStrategy,1277055225,5,3,800,2,500,1,1,2000,8,False,100,626,27.95,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",[],28,True
165,adaptive-help@num-of-robots=3$num-of-staff=3_0,adaptive-help@num-of-robots=3$num-of-staff=3,HelpMatrixStrategy,-1521838956,5,3,800,3,500,1,1,2000,8,False,100,537,18.55,"['call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff']",[],9,True
166,adaptive-help@num-of-robots=3$num-of-staff=3_1,adaptive-help@num-of-robots=3$num-of-staff=3,HelpMatrixStrategy,-1951593213,5,3,800,3,500,1,1,2000,8,False,100,651,23.38,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff']","['false', 'true']",12,True
167,adaptive-help@num-of-robots=3$num-of-staff=3_2,adaptive-help@num-of-robots=3$num-of-staff=3,HelpMatrixStrategy,419600195,5,3,800,3,500,1,1,2000,8,False,100,561,16.44,"['call-staff', 'call-staff', 'call-staff', 'ask-help', 'call-staff', 'call-staff', 'call-staff', 'call-staff']",['true'],8,True
